text,label
Could you provide an approximate timeframe for customers to expect delivery of their special orders?,Reporting / SQL Based
Would you be able to share typical delivery times for customers' special orders?,Reporting / SQL Based
Can you offer an estimation of the average delivery period for customers' special orders?,Reporting / SQL Based
Could you provide details on the general turnaround time for customers to get their special orders?,Reporting / SQL Based
Would you be able to give me an indication of how long it typically takes for customers to receive their special orders?,Reporting / SQL Based
Can you provide an overview of the standard delivery timeframe for customers' special orders?,Reporting / SQL Based
Could you offer insights into the typical waiting period for customers awaiting their special orders?,Reporting / SQL Based
Would you be able to give me a rough idea of the average time customers wait for their special orders to arrive?,Reporting / SQL Based
Can you provide an estimated delivery window for customers' special orders?,Reporting / SQL Based
Could you offer information on the usual timeframe customers can expect for receiving their special orders?,Reporting / SQL Based
Would you be able to give me an approximation of the average delivery time for customers' special orders?,Reporting / SQL Based
Can you provide an indication of the typical lead time for customers' special orders?,Reporting / SQL Based
Could you offer insights into the standard delivery duration for customers' special orders?,Reporting / SQL Based
Would you be able to share the typical timeframe customers wait for their special orders to be fulfilled?,Reporting / SQL Based
Can you provide an estimate of the average shipping time for customers' special orders?,Reporting / SQL Based
Could you give me a general idea of how long it takes for customers to receive their special orders on average?,Reporting / SQL Based
Would you be able to provide information on the usual turnaround time for customers' special orders?,Reporting / SQL Based
Can you offer insights into the average time customers spend waiting for their special orders?,Reporting / SQL Based
Would you be able to give me an approximate delivery timeframe for customers' special orders?,Reporting / SQL Based
Can you provide details on the standard shipping duration for customers' special orders?,Reporting / SQL Based
Could you offer an estimate of the typical timeframe from order placement to delivery for customers' special orders?,Reporting / SQL Based
"Can you assist me in identifying if any of my employees are providing excessive discounts, and provide recommendations for managing discount levels?",Reporting / SQL Based
"Could you help me determine if certain employees are offering too many discounts, and suggest strategies for controlling discount rates?",Reporting / SQL Based
"Would you be able to provide insights into whether any of my employees are giving excessive discounts, and recommend measures to monitor and regulate discount practices?",Reporting / SQL Based
"Can you offer assistance in analyzing if there are employees who are excessively discounting, and advise on implementing policies to maintain appropriate discount levels?",Reporting / SQL Based
"Could you help me assess if any employees are providing excessive discounts, and recommend measures to ensure discounting aligns with business goals?",Reporting / SQL Based
"Can you provide insights into whether certain employees are offering too many discounts, and suggest actions to manage and optimize discounting practices?",Reporting / SQL Based
"Would you be able to guide me in identifying if any of my employees are giving excessive discounts, and recommend strategies for maintaining discount discipline?",Reporting / SQL Based
"Can you assist in evaluating if there are employees who are providing excessive discounts, and recommend training or policies to ensure discounting is controlled?",Reporting / SQL Based
"Could you help me analyze if any employees are giving too many discounts, and provide recommendations for establishing guidelines to govern discounting behavior?",Reporting / SQL Based
"Can you offer insights into whether there are employees giving excessive discounts, and suggest measures to monitor and address discounting patterns?",Reporting / SQL Based
"Would you be able to provide guidance on identifying if any employees are offering too many discounts, and suggest measures to enforce discounting policies?",Reporting / SQL Based
"Can you assist in determining if there are employees providing excessive discounts, and recommend strategies for maintaining appropriate discount levels?",Reporting / SQL Based
"Could you help me assess if any employees are giving too many discounts, and provide recommendations for training or supervision to address the issue?",Reporting / SQL Based
"Can you provide insights into whether certain employees are offering excessive discounts, and suggest actions to ensure discounting practices are aligned with business objectives?",Reporting / SQL Based
"Would you be able to guide me in identifying if any employees are giving too many discounts, and recommend measures to standardize discounting practices?",Reporting / SQL Based
"Can you assist in evaluating if there are employees who are providing excessive discounts, and recommend measures to ensure discounting is in line with company policies?",Reporting / SQL Based
"Could you help me analyze if any employees are offering too many discounts, and provide recommendations for reinforcing discounting guidelines?",Reporting / SQL Based
"Can you offer insights into whether there are employees giving excessive discounts, and suggest actions to monitor and address the issue?",Reporting / SQL Based
"Would you be able to provide guidance on identifying if any employees are providing too many discounts, and suggest measures to maintain consistency in discounting practices?",Reporting / SQL Based
"Can you assist in determining if there are employees offering excessive discounts, and recommend strategies for coaching or corrective action?",Reporting / SQL Based
"Could you help me assess if any employees are giving too many discounts, and provide recommendations for establishing accountability mechanisms?",Reporting / SQL Based
"Can you provide insights into whether certain employees are offering excessive discounts, and suggest actions to ensure adherence to discounting policies?",Reporting / SQL Based
"Would you be able to guide me in identifying if any employees are giving too many discounts, and recommend measures to track and manage discounting activities?",Reporting / SQL Based
"Can you assist in evaluating if there are employees providing excessive discounts, and recommend measures to reinforce company discounting guidelines?",Reporting / SQL Based
"Could you help me analyze if any employees are offering too many discounts, and provide recommendations for improving oversight and control of discounting practices?",Reporting / SQL Based
Which genre of album is harder.....faster?,Unrelated_Random_Sentence
what format is fearless,Unrelated_Random_Sentence
what city was alex golfis born in,Unrelated_Random_Sentence
what film is by the writer phil hay?,Unrelated_Random_Sentence
Where did roger marquis die,Unrelated_Random_Sentence
what was the cause of death of yves klein,Unrelated_Random_Sentence
Which equestrian was born in dublin?,Unrelated_Random_Sentence
What is a tv action show?,Unrelated_Random_Sentence
was song is las vegas (extended club mix) a remix of ,Unrelated_Random_Sentence
what's akbar tandjung's ethnicity,Unrelated_Random_Sentence
What's a song by jean grae,Unrelated_Random_Sentence
What position does carlos gomez play?,Unrelated_Random_Sentence
how does engelbert zaschka identify ,Unrelated_Random_Sentence
what did carolyn s. shoemaker discover,Unrelated_Random_Sentence
What's a release on pretty in pink,Unrelated_Random_Sentence
who produced the film woodstock villa,Unrelated_Random_Sentence
what film was shawn holly cookson the costume designer of,Unrelated_Random_Sentence
Who created the typeface chicago?,Unrelated_Random_Sentence
what position does pee wee reese play in baseball,Unrelated_Random_Sentence
which artist recorded one life to live ,Unrelated_Random_Sentence
where is stephen mao from ,Unrelated_Random_Sentence
what is a track on carpenter,Unrelated_Random_Sentence
Which Swiss conductor's cause of death is myocardial infarction?,Unrelated_Random_Sentence
what type of music does david ruffin play,Unrelated_Random_Sentence
what tracks are listed in the release equator?,Unrelated_Random_Sentence
What is the track los angeles is a recording of?,Unrelated_Random_Sentence
Name a history film,Unrelated_Random_Sentence
where was padraic mcguinness's place of death,Unrelated_Random_Sentence
what language is viper in,Unrelated_Random_Sentence
what's the name of an environmental disaster in italy,Unrelated_Random_Sentence
Where was magical mystery tour released?,Unrelated_Random_Sentence
Who influenced michael mcdowell?,Unrelated_Random_Sentence
what formatting does the complete on the corner sessions have,Unrelated_Random_Sentence
where was michael dotson born,Unrelated_Random_Sentence
what is the place of birth of sam edwards?,Unrelated_Random_Sentence
which military was involved in the second battle of fort fisher,Unrelated_Random_Sentence
What kind of temperament is the pembroke welsh corgi known for ,Unrelated_Random_Sentence
what kind of album is music for cello & orchestra,Unrelated_Random_Sentence
what is the content type of voodoo lounge?,Unrelated_Random_Sentence
Which label is somevelvetsidewalk signed to,Unrelated_Random_Sentence
which group recorded tokyo,Unrelated_Random_Sentence
Which home is an example of italianate architecture?,Unrelated_Random_Sentence
who is the creator of loud,Unrelated_Random_Sentence
who published neo contra,Unrelated_Random_Sentence
What is the name of a western (genre) film?,Unrelated_Random_Sentence
Name a netflix film that uses hindi language?,Unrelated_Random_Sentence
Who was born in aguascalientes?,Unrelated_Random_Sentence
What is an album by herb alpert?,Unrelated_Random_Sentence
what is angie estes's profession ,Unrelated_Random_Sentence
what song was on the recording indiana,Unrelated_Random_Sentence
What is jeff hall known for?,Unrelated_Random_Sentence
what position does jos√© francisco torres play?,Unrelated_Random_Sentence
What's an episode directed by philip leacock,Unrelated_Random_Sentence
where did chic murray pass away?,Unrelated_Random_Sentence
What is the release type of the album the soul sessions,Unrelated_Random_Sentence
whats the name of the organization that was founded by  frei otto,Unrelated_Random_Sentence
what is the genre for the film cow belles?,Unrelated_Random_Sentence
What is the album content type of around the world (disc 1)?,Unrelated_Random_Sentence
who is the author of a knot in the grain and other stories,Unrelated_Random_Sentence
who directed the show dancin' homer,Unrelated_Random_Sentence
where was held for british columbia,Unrelated_Random_Sentence
in what country is primero river located,Unrelated_Random_Sentence
where was johannes messenius born ,Unrelated_Random_Sentence
Who wrote the lyrics for the house that never was,Unrelated_Random_Sentence
which event took place in italia (roman empire),Unrelated_Random_Sentence
Who did the music for the film taffin,Unrelated_Random_Sentence
what male actor was born in  warsaw,Unrelated_Random_Sentence
What's an album that the philharmonia orchestra has released,Unrelated_Random_Sentence
what kind of school is holy cross high school?,Unrelated_Random_Sentence
where is mvm arts and science college at?,Unrelated_Random_Sentence
What kind of release was collection,Unrelated_Random_Sentence
Which timezone is greenway township located in?,Unrelated_Random_Sentence
What would be a indie rock album,Unrelated_Random_Sentence
which baseball team belongs to intercounty baseball league,Unrelated_Random_Sentence
How was phrenology released?,Unrelated_Random_Sentence
what types of album is collection,Unrelated_Random_Sentence
who was also born in jakarta,Unrelated_Random_Sentence
Where is buckingham palace located,Unrelated_Random_Sentence
Who was born in prague,Unrelated_Random_Sentence
What style of jazz did zachary lipton perform? ,Unrelated_Random_Sentence
what country released  she gets out the scrapbook,Unrelated_Random_Sentence
What is a recording off the release to the sea?,Unrelated_Random_Sentence
what is a building in maryland that features greek revival architecture,Unrelated_Random_Sentence
where was guy pnini born,Unrelated_Random_Sentence
what type of album is  cherry 2000,Unrelated_Random_Sentence
which city did linn phillips die,Unrelated_Random_Sentence
Which country is archibald campbell from?,Unrelated_Random_Sentence
who is a fictional character that is a gambler,Unrelated_Random_Sentence
which writing system is of moldovan language,Unrelated_Random_Sentence
What kind of music is brutal juice,Unrelated_Random_Sentence
What is a book written about election?,Unrelated_Random_Sentence
what character is of the vampire species?,Unrelated_Random_Sentence
What is the name of a game in the gambling industry,Unrelated_Random_Sentence
Name a rock music album,Unrelated_Random_Sentence
what cyclone affected hainan,Unrelated_Random_Sentence
What genre is the movie half empty?,Unrelated_Random_Sentence
Who recorded the song baby,Unrelated_Random_Sentence
what's the name of a popular japanese to portuguese dictionary,Unrelated_Random_Sentence
what kind of album is casiopea perfect live ii,Unrelated_Random_Sentence
what is an album recorded by scott grimes,Unrelated_Random_Sentence
He strives to keep the best lawn in the neighborhood.,Unrelated_Random_Sentence
Three generations with six decades of life experience.,Unrelated_Random_Sentence
It was her first experience training a rainbow unicorn.,Unrelated_Random_Sentence
Jason didn’t understand why his parents wouldn’t let him sell his little sister at the garage sale.,Unrelated_Random_Sentence
"When transplanting seedlings, candied teapots will make the task easier.",Unrelated_Random_Sentence
He appeared to be confusingly perplexed.,Unrelated_Random_Sentence
The stranger officiates the meal.,Unrelated_Random_Sentence
"He never understood why what, when, and where left out who.",Unrelated_Random_Sentence
It's never been my responsibility to glaze the donuts.,Unrelated_Random_Sentence
His ultimate dream fantasy consisted of being content and sleeping eight hours in a row.,Unrelated_Random_Sentence
"If you spin around three times, you'll start to feel melancholy.",Unrelated_Random_Sentence
The bread dough reminded her of Santa Clause’s belly.,Unrelated_Random_Sentence
The external scars tell only part of the story.,Unrelated_Random_Sentence
She used her own hair in the soup to give it more flavor.,Unrelated_Random_Sentence
He didn't heed the warning and it had turned out surprisingly well.,Unrelated_Random_Sentence
Just because the water is red doesn't mean you can't drink it.,Unrelated_Random_Sentence
Now I need to ponder my existence and ask myself if I'm truly real,Unrelated_Random_Sentence
"He wondered why at 18 he was old enough to go to war, but not old enough to buy cigarettes.",Unrelated_Random_Sentence
She discovered van life is difficult with 2 cats and a dog.,Unrelated_Random_Sentence
Please tell me you don't work in a morgue.,Unrelated_Random_Sentence
Nobody loves a pig wearing lipstick.,Unrelated_Random_Sentence
It didn't take long for Gary to detect the robbers were amateurs.,Unrelated_Random_Sentence
The truth is that you pay for your lifestyle in hours.,Unrelated_Random_Sentence
Siri became confused when we reused to follow her directions.,Unrelated_Random_Sentence
Joe discovered that traffic cones make excellent megaphones.,Unrelated_Random_Sentence
I've traveled all around Africa and still haven't found the gnu who stole my scarf.,Unrelated_Random_Sentence
He barked orders at his daughters but they just stared back with amusement.,Unrelated_Random_Sentence
Whenever he saw a red flag warning at the beach he grabbed his surfboard.,Unrelated_Random_Sentence
He decided water-skiing on a frozen lake wasn’t a good idea.,Unrelated_Random_Sentence
The family’s excitement over going to Disneyland was crazier than she anticipated.,Unrelated_Random_Sentence
Her hair was windswept as she rode in the black convertible.,Unrelated_Random_Sentence
Today I dressed my unicorn in preparation for the race.,Unrelated_Random_Sentence
Her daily goal was to improve on yesterday.,Unrelated_Random_Sentence
Trash covered the landscape like sprinkles do a birthday cake.,Unrelated_Random_Sentence
"It was obvious she was hot, sweaty, and tired.",Unrelated_Random_Sentence
Normal activities took extraordinary amounts of concentration at the high altitude.,Unrelated_Random_Sentence
"Tomorrow will bring something new, so leave today as a memory.",Unrelated_Random_Sentence
"I think I will buy the red car, or I will lease the blue one.",Unrelated_Random_Sentence
Jenny made the announcement that her baby was an alien.,Unrelated_Random_Sentence
The llama couldn't resist trying the lemonade.,Unrelated_Random_Sentence
He had a wall full of masks so she could wear a different face every day.,Unrelated_Random_Sentence
She wanted a pet platypus but ended up getting a duck and a ferret instead.,Unrelated_Random_Sentence
Everybody should read Chaucer to improve their everyday vocabulary.,Unrelated_Random_Sentence
"Thirty years later, she still thought it was okay to put the toilet paper roll under rather than over.",Unrelated_Random_Sentence
He decided to fake his disappearance to avoid jail.,Unrelated_Random_Sentence
He didn't understand why the bird wanted to ride the bicycle.,Unrelated_Random_Sentence
Instead of a bachelorette party,Unrelated_Random_Sentence
The white water rafting trip was suddenly halted by the unexpected brick wall.,Unrelated_Random_Sentence
He is good at eating pickles and telling women about his emotional problems.,Unrelated_Random_Sentence
"The rusty nail stood erect, angled at a 45-degree angle, just waiting for the perfect barefoot to come along.",Unrelated_Random_Sentence
"A coconut seller has to transport coconuts using either rickshaws or ox carts. The rickshaws can take 50 coconuts each and cost $10 per trip. The ox carts can take 30 coconuts each and cost $8 per trip. The seller has at most $200 to spend on transporting the coconuts. Due to pollution, the number of rickshaws must not exceed the number of ox carts. Formulate a LP to maximize the number of coconuts that can be transported.",Complex_Operations_Research_Problem
"A furniture store only stocks and sells dining tables and chairs. The profit per dining table is $350 and the profit per chair is $75. There is 500 sq ft of space available and a dining table requires 8 sq ft of floor space while a chair requires 2 sq ft. Because chairs sell in larger quantities, at least 70% of all furniture in the store must be chairs. In terms of capital, a dining table ties up $1000 in capital and a chair ties up $150 in capital. The company wants a maximum of $20000 worth of capital tied up at any time. Formulate an LP to maximize profit.",Complex_Operations_Research_Problem
"A bakery sells two types of cakes. They sell a chocolate cake and a vanilla cake. Let's say they make x1 chocolate cakes, at a profit of $10 each, and x2 vanilla cakes, at a profit of $11 each (x1 and x2 are unknowns both greater than or equal to 0). The daily demand for these cakes is at most 50 chocolate cakes and at most 30 vanilla cakes. The bakery is short staffed and can make a maximum of 50 cakes of either type per day. How much of each cake should the bakery make in order to maximize profit?",Complex_Operations_Research_Problem
"A company wants to advertise its product. They want to use three types of ads: magazine ads, flyers, and billboard ads. The cost for each option along with the expected viewership is given. A magazine ad costs $1000 and attracts 10000 viewers. A flyer costs $200 and attracts 5000 viewers. A billboard ad costs $7000 and attracts 25000 viewers. To avoid annoying customers, the city has limited the number of flyers from a single company to 8. In addition, at most a third of the total number of ads should be billboard ads and at least 15% of the ads should be magazine ads. If the weekly budget is $50000, how many ads of each type should be run in order to maximize the number of viewers?",Complex_Operations_Research_Problem
A spicy paste is to be made from units of peppers and tomatoes and is to contain a minimum of 130 units of spice and 90 units of flavor. Peppers cost $8 per unit and tomatoes cost $5 per unit. One unit of peppers contains 12 units of spice and 2 units of flavor. One unit of tomatoes contains 1 unit of spice and 8 units of flavor. Formulate this as an LP and find the minimum cost spicy paste that can be made.,Complex_Operations_Research_Problem
"A suit store makes 2-piece and 3-piece suits. To make a 2-piece suit requires 1 hour of measuring and 4 hours of stitching. To make a 3-piece suit requires 2 hours of measuring and 5 hours of stitching. The store has 150 hours of measuring time and 300 hours of stitching time available. In order to stay in business, at least 40 2-piece suites should be made. The profit per 2-piece suit is $600 and the profit per 3-piece suit is $800. Formulate a LP to maximize profit?",Complex_Operations_Research_Problem
"The Chips Alloy company produces 150 tons of iron ore and 35 tons of zinc ore each month. These can be treated in different ways to produce three different alloy grades: Standard, Plus or Premium. To produce 1 ton of the Standard grade alloy requires 3 tons of iron ore and 1 ton of zinc ore. To produce 1 ton of the Plus grade alloy requires 5 tons of iron ore and 2 tons of zinc ore. Finally, to produce 1 ton of the Premium grade alloy requires 6 tons of iron ore and 3 tons of zinc ore. The profit per ton from selling the alloys are $1500, $2500 and $5500 for the Standard, Plus, and Premium grades respectively. How much of each alloy grade should be produced to maximize profit?",Complex_Operations_Research_Problem
"A clothing factory makes t-shirts and hoodies with images of super heroes on them using a printing machine. Due to the popularity of super heroes, the company must make at least 1000 t-shirts or hoodies, in any combination, per week. Also, in one week, the printing machine must be kept running for at least 60 hours. A t-shirt takes 0.2 hours of printing time and costs $10. A hoodie take 0.3 hours of printing time and costs $20. Formulate this problem so as to minimize total production costs.",Complex_Operations_Research_Problem
"A kitchen prepares diced onions and carrots each involving both peeling and cutting. To prepare a container of diced onions takes 10 minutes of peeling and 20 minutes of cutting. To prepare a container of diced carrots takes 20 minutes of peeling and 15 minutes of cutting. There are 2000 minutes of peeling time and 2500 minutes of cutting time available. If the profit per container of diced onions is $8 and the profit per container of diced carrots is $6, how many containers of each should be prepared to maximize profit?",Complex_Operations_Research_Problem
"A cell-phone company makes foldable and regular cell-phones in a factory that is divided into a hardware and software section. The hardware section must work 10 hours on each foldable cell-phone but only 3 hours on each regular one. The software section must work 3 hours for each cell-phone. The profit from the foldable cell-phone is $500 and the profit from the regular cell-phone is $300. Due to a recent strike, the hardware section only has 200 hours available per week and the software section only has 150 hours available per week. How many of each phone should the company produce to maximize profit?",Complex_Operations_Research_Problem
"The Vision Corporation manufactures two models of monitors: Aleph 3 and Gilgamesh Supreme. They share a similar manufacturing process in that they both require a certain amount of assembly and packaging. Each Aleph 3 monitor takes 2 hours of assembly and each Gilgamesh Supreme requires 2.5 hours of assembly. They both require 0.5 hours of packaging time per unit. During the next season, 5000 hours of assembly time are available and at most 2500 hours of packaging time may be used. Each Aleph 3 sold yields a profit of $1500. Each Gilgamesh Supreme sold yields a profit of $2500 profit. Formulate and solve this LP problem and find the best combination of monitors that yields the highest profit.",Complex_Operations_Research_Problem
"A factory in India produces rice and corn. To make one kilogram of rice requires 2 hours of human labor, 3 hours of machine work, and 4 hours of resting under the sun. To make one kilogram of corn requires 1 hour of human labor, 5 hours of machine work, and 1 hour of resting under the sun. The factory only has 100 hours of human labor, 200 hours of machine labor, and 75 hours of time under the sun available. The net profit per kilogram of rice is $20 and the net profit per kilogram of corn is $25. How many kilograms of each should the factory make in order to maximize profit?",Complex_Operations_Research_Problem
"David likes to mix his two post workout drinks: coconut water and blue energade. Coconut water costs $3 per bottle, contains 5 units of potassium, 3 units of magnesium, and 8 units of calcium. Blue energade costs $5 per bottle and contains 10 units of potassium, 4 units of magnesium, and 4 units of calcium. David likes to make sure he gets at least 15 units of potassium, 10 units of magnesium, and 20 units of calcium after each workout. How many bottles of each drink should he buy and mix in order to ensure a minimum cost? What is the minimum cost?",Complex_Operations_Research_Problem
George has 120 acres of farmland on which to grow strawberries and watermelons Both fruits have to be watered and sprayed with bug repellant. There are 150 days per year available for watering and 100 days per year available for spraying bug spray. It takes 0.5 days to water an acre of strawberries and 1 day to spray an acre of strawberries. It takes 0.2 days to water an acre of watermelons and 2 days to spray an acre of watermelons. George earns a profit of $200 per acre of strawberries and $500 per acre of watermelons. How many acres of each fruit should be planted in order to maximize profit?,Complex_Operations_Research_Problem
"A fashion company produces two types of nail paints, gel and acrylic. The profit per unit of gel is $80 and the profit per unit of acrylic is $200. It takes 4 hours to produce the raw materials for one unit of gel, 3 hour to mix and 6 hours in packing. It takes 2 hours to produce the raw materials for one unit of acrylic, 5 hour to mix and 2.3 hours in packing. Per month, 290 hours are available for preparing the raw materials, 480 hours for mixing and 510 hours for packing the nail paints.  How many of each type of nail paint should be produced in order to maximize the total monthly profit?",Complex_Operations_Research_Problem
"Bold Tycoon wants to put his $10,000 to work and decides to invest his money in GICs and index ETF. GICs  yields a 2% return whereas index ETF yields an average return of 7.5%. To meet his long-term investment goal, he needs to place at least $4,000 in index ETF.  Nonetheless, he is risk averse and wants at least 30% of his money to be safely invested in GICs.  Help Bold Tycoon determine an asset allocation that will maximize his average return.",Complex_Operations_Research_Problem
"A paint manufacturer produces 300 kg of dye and 200 kg of filler each week. By using different combinations, they can produce three different paint products for sale: Low Quality, Regular Quality, and Premium Quality. The profit per kg for selling the paint is $100, $200, $230 for the low quality, regular quality, and premium quality respectively. To produce 1 kg of low quality paint requires 6 kg of dye and 20 kg of filler. To produce 1 kg of regular quality paint requires 10 kg of dye and 10 kg of filler. To produce 1 kg of premium quality paint require 15 kg of dye and 2 kg of dye. Formulate the problem of deciding how much of each paint to make each week as a LP problem in order to maximize profit.",Complex_Operations_Research_Problem
"Two brothers, John and William, run a stand selling lemonade and brownies. A pitcher of lemonade takes 0.5 hours of John's time along with 0.2 hours of William's time. A batch of brownies take 1 hour of John's time and 0.5 hours of William's time. John has 10 hours available each day, but since William has hockey lessons, he only has 8 hours available each day. They get $20 profit per pitcher of lemonade, and $15 per batch of brownies. Formulate a LP to maximize profit.",Complex_Operations_Research_Problem
"A train can carry at most 500 passengers. It has two seat types: AC seats, and non-AC seats (AC is air conditioned). A profit of $50 is made on each AC seat ticket and a profit of $30 is made on each non-AC seat ticket. The train company reserves at least 100 seats as AC seats. However, a minimum of 2 times as many passengers prefer to travel on non-AC seats than on AC seats. How many seat tickets of each type should be sold to maximize profit? What is that profit?",Complex_Operations_Research_Problem
"An electronics company makes economical and premium mobile phones in a factory that is divided into a hardware and software section. The hardware section must work 5 hours on each economical mobile phone but 12 hours on each premium one. The software section must work 3 hours for each mobile phone. The profit from the economical mobile phone is $150 and the profit from the premium mobile phone is $400. Due to a recent strike, the hardware section only has 150 hours available per week and the software section only has 100 hours available per week. How many of each phone should the company produce to maximize profit?",Complex_Operations_Research_Problem
"A meat processing plant has a machine that makes ham and bacon. Each kg of ham takes 15 minutes of machine time and each kg of bacon takes 8 minutes of machine time.  In a week the machine is only available for 2000 minutes. The plant can also make at most 200 kg of ham and at most 220 kg of bacon per week. If the profit per kg of ham is $20 and the profit per kg of bacon is $12, how many of each should the plant make to maximize profit?",Complex_Operations_Research_Problem
"A software company has UI designers earning $2500 per week and software engineers earning $2000 per week. The contracts with companies to provide cloud services require at least 50 workers, of whom at least 10 must be software engineers. To make sure there is enough experience on the team, the number of software engineers should be at least a third of the number to UI designers. The company wants to keep the weekly wage bill below $200000. Formulate an LP problem to minimize the wage bill.",Complex_Operations_Research_Problem
"A factory makes bike tires and car tires. Bike tires take 4 minutes on the manufacturing machine and 2 minutes to fill with air. Car tires take 6 minutes on the manufacturing machine and 3.5 minutes to fill with air. The factory can run the manufacturing machine for at most 600 minutes and they have 400 minutes available for filling the tires with air. If the profit per bike tire is $12 and the profit per car tire is $20, how many of each tire should the factory make to maximize profit?",Complex_Operations_Research_Problem
"A company makes raincoats and umbrellas with images of Latin alphabet on them using a printing machine. Due to the popularity of Latin alphabet, the company must make at least 1200 raincoats or umbrellas, in any combination, per week. Also, in one week, the printing machine must be kept running for at least 70 hours. A raincoat takes 0.3 hours of printing time and costs $7. An umbrella takes 0.5 hours of printing time and costs $12. Formulate this problem so as to minimize total production costs.",Complex_Operations_Research_Problem
"A TCM company makes powdered medicine in two different packages, a regular package and premium package, to sell to TCM doctors. The regular package requires 100 g of medicinal herbs and 30 seconds of drying. A premium package requires 130 units of medicinal herbs and 60 seconds of drying. The company has available 9000 units of medicinal herbs and has available 3500 seconds in the drying machine. Since the premium package sells better, the number of regular packages must be less than the number of premium packages. In addition, the company must make at least 15 regular packages. If a regular package can treat 2 people and a premium batch can treat 3 people, how many of each type of package should be made to maximize the number of people that can be treated?",Complex_Operations_Research_Problem
"A company is delivering packages using two methods, drones and couriers. A drone can transport 4 packages every hour while a courier can transport 25 packages every hour. Drones cost an average of $2 per hour to maintain and couriers are paid $20 per hour. The company needs to deliver at least 800 packages and they can spend at most $1300 per hour for delivery. Since drones have a high up-front cost, the number of drones cannot exceed the number of couriers. How many of each method of delivering packages should be used to minimize the total number of deliveries using drones and couriers?",Complex_Operations_Research_Problem
"A vending machine supplier is purchasing vending machines and they can buy a double-load or single-load model. A double-load vending machine sells 400 items whereas a single-load machine sells 325 items. The double-load machine needs to be re-stocked five times every month and uses 30 units of electricity every month. The single-load machine needs to be re-stocked two times every month and uses 10 units of electricity every month. Since the single-load machine is smaller and easier to fit, there must be at least 10 single-load models. However, due to the storage capacity, management prefers to have twice as many double-loads than single-load machines. Further, the supplier needs to sell at least 10000 items every month, and can use at most 600 units of electricity. How many of each vending machine type should the supplier purchase to minimize the total number of times restocked?",Complex_Operations_Research_Problem
"A university has 1200 units of antibiotics to make two creams, a anti-inflammatory cream and a pain-killing cream. A container of anti-inflammatory cream requires 2 units of antibiotics and 4 units of water. A container of pain-killing cream requires 3 units of antibiotics and 2 units of water. The lab has to make at least 50 anti-inflammatory creams. However, since pain-killing creams are in high demand, at least 55% of the total number of creams must be pain-killing creams. How many of each should be made to minimize the total amount of water needed?",Complex_Operations_Research_Problem
"A florist can deliver their flowers either by car or by truck. A car can deliver 6 units of flowers and uses 10 units of gas. A truck can deliver 9 units of flowers and uses 14 units of gas. The florist needs to deliver at least 130 units of flowers. Additionally, the number of cars used must exceed the number of trucks used. How many of each should be used to minimize the total amount of gas used?",Complex_Operations_Research_Problem
"A photography firm is planning to open different stores to expand their reach to customers. They can open two types of stores; film-based and electrical-based stores. Since film-based stores take longer to process, there must be at least two times more electrical-based stores than film-based stores. However, management expects film-based stores to become more popular and requires at least 5 film-based stores to be opened. Film-based stores can on average process 2 orders every hour while an electrical-based store can process on average four orders every hour. Film-based stores requires 10 units of electricity every hour while the electric-based stores take 15 units of electricity every hour. Further, the photography firm wants to be able to make at least 170 orders per hour and use at most 600 units of electricity every hour. How many of each store should be opened to minimize the total number of stores?",Complex_Operations_Research_Problem
"A nutritionist recommends that a child eat fruits and drink juice to tackle a certain disease. Each serving of fruit contains 5 units of the necessary mineral and 3 units of hydration. Each serving of juice contains 7 units of the necessary mineral and 6 units of hydration. According to the nutritionist, the child must intake at least 60 units of the necessary mineral every week and 40 units of hydration for their body to better absorb the mineral into their body. Further, each serving of fruit contains 9 units of sugar and each serving of juice contains 14 units of sugar. Since juice is more convenient, the child wants to take at least twice as many servings of juice as fruits. How many of each should the child be served to minimize the total sugar intake?",Complex_Operations_Research_Problem
"A patient lacking sleep can take two drowsiness medications, sleeping pills, and sleep supplement. Per serving, sleeping pills increase sleepiness by 2 units and introduces 0.6 units of discomfort. Per serving, sleep supplement increases sleepiness by 3.5 units and introduces 0.3 units of discomfort. Furthermore, pills contain 1 unit of sugar while sleep supplement contains 2.5 units of sugar per serving. The patient needs at least 10 units of sleepiness and can take at most 2.5 units of discomfort. How many servings of each should the patient take to minimize his sugar intake?",Complex_Operations_Research_Problem
"A fitness trainer meal-preps two types of meals, a salmon lunch and a bison burger. The salmon lunch contains 15 grams of protein, 20 grams of carbs, and 8 grams of fat. The bison burger contains 30 grams of protein, 20 grams of carbs, and 13 grams of fat. The fitness trainer wants to get at least 160 grams of protein and 180 grams of carbs. In addition, because the salmon lunch is expensive, at most 25% of the meals should be salmon lunch. How many of each meal should he eat if he wants to minimize his fat intake?",Complex_Operations_Research_Problem
"A physics class is performing a volcano experiment using two mixtures, mixture A and mixture B. Mixture A uses 3 units of baking soda, 5 units of vinegar, and produces 2 units of eruption. Mixture B uses 4 units of baking soda, 7 units of vinegar, and produces 4 units of eruption. However, mixture A generates 2 units of garbage and mixture B generates 1 unit of garbage. The physics class has available 200 units of baking soda and 300 units of vinegar. If at most 60 units of garbage can be generated, how many of each type of mixture should be used to maximize the total amount of eruption produced?",Complex_Operations_Research_Problem
